"year","Annual_SW","August_SW","September_SW","October_SW","Annual_GW_UL","August_GW_UL","September_GW_UL","October_GW_UL","Annual_GW_LC","August_GW_LC","September_GW_LC","October_GW_LC","Total.cms","August.cms","September.cms","October.cms"
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,6593.3265,1665.01622269504,741.124406244217,162.848624381814,0,0,0,0,0,0,0,0,0.000208929909118564,0.000621645841806692,0.000285927625865824,6.08007110147154e-05
1967,6593.3265,1665.01622269504,741.124406244217,162.848624381814,0,0,0,0,0,0,0,0,0.000208929909118564,0.000621645841806692,0.000285927625865824,6.08007110147154e-05
1968,6593.3265,1665.01622269504,741.124406244217,162.848624381814,0,0,0,0,0,0,0,0,0.000208929909118564,0.000621645841806692,0.000285927625865824,6.08007110147154e-05
1969,6593.3265,1665.01622269504,741.124406244217,162.848624381814,0,0,0,0,0,0,0,0,0.000208929909118564,0.000621645841806692,0.000285927625865824,6.08007110147154e-05
1970,6593.3265,1665.01622269504,741.124406244217,162.848624381814,0,0,0,0,0,0,0,0,0.000208929909118564,0.000621645841806692,0.000285927625865824,6.08007110147154e-05
1971,6593.3265,1665.01622269504,741.124406244217,162.848624381814,0,0,0,0,0,0,0,0,0.000208929909118564,0.000621645841806692,0.000285927625865824,6.08007110147154e-05
1972,7422.98975,1735.43254233912,809.269231706229,233.264944025893,0,0,0,0,0,0,0,0,0.000235220351040637,0.000647936283728764,0.000312218067787897,8.70911529367881e-05
1973,7422.98975,1735.43254233912,809.269231706229,233.264944025893,0,0,0,0,0,0,0,0,0.000235220351040637,0.000647936283728764,0.000312218067787897,8.70911529367881e-05
1974,7422.98975,1735.43254233912,809.269231706229,233.264944025893,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.000255461117131848,0.000668177049819975,0.000332458833879108,0.000107331919027999
1975,7422.98975,1735.43254233912,809.269231706229,233.264944025893,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.000255461117131848,0.000668177049819975,0.000332458833879108,0.000107331919027999
1976,7422.98975,1735.43254233912,809.269231706229,233.264944025893,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.000255461117131848,0.000668177049819975,0.000332458833879108,0.000107331919027999
1977,8252.653,1805.8488619832,877.414057168241,303.681263669973,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00028175155905392,0.000694467491742048,0.000358749275801181,0.000133622360950072
1978,8252.653,1805.8488619832,877.414057168241,303.681263669973,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00028175155905392,0.000694467491742048,0.000358749275801181,0.000133622360950072
1979,8252.653,1805.8488619832,877.414057168241,303.681263669973,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00028175155905392,0.000694467491742048,0.000358749275801181,0.000133622360950072
1980,8252.653,1805.8488619832,877.414057168241,303.681263669973,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00028175155905392,0.000694467491742048,0.000358749275801181,0.000133622360950072
1981,8252.653,1805.8488619832,877.414057168241,303.681263669973,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00028175155905392,0.000694467491742048,0.000358749275801181,0.000133622360950072
1982,8252.653,1805.8488619832,877.414057168241,303.681263669973,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00028175155905392,0.000694467491742048,0.000358749275801181,0.000133622360950072
1983,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
1984,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
1985,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
1986,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
1987,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
1988,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
1989,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
1990,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
1991,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
1992,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
1993,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
1994,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
1995,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
1996,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
1997,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
1998,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
1999,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
2000,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
2001,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
2002,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
2003,37070.56925,9778.72481148339,4242.26292704965,765.841002519966,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00119493621980125,0.00367119835699749,0.00165691627807024,0.000306173040030864
2004,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
2005,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
2006,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
2007,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
2008,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
2009,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
2010,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
2011,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
2012,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,0.00122122666172332,0.00369748879891957,0.00168320671999231,0.000332463481952937
2013,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
2014,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
2015,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
2016,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
2017,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
2018,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
2019,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
2020,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
2021,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
2022,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
2023,37900.2325,9849.14113112747,4310.40775251166,836.257322164046,1277.5,108.425735797399,104.928131416838,108.425735797399,0,0,0,0,0.00124146742781454,0.00371772956501078,0.00170344748608353,0.000352704248044148
