"year","Annual_SW","August_SW","September_SW","October_SW","Annual_GW_UL","August_GW_UL","September_GW_UL","October_GW_UL","Annual_GW_LC","August_GW_LC","September_GW_LC","October_GW_LC","Total.cms","August.cms","September.cms","October.cms"
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1956,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1957,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1958,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1959,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1960,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1961,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1962,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1963,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1964,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1965,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1966,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1967,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1968,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1969,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1970,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1971,8538.91325,2389.38181055496,1370.42662505805,116.750055296082,0,0,0,0,0,0,0,0,0.000270581832902375,0.000892092969890592,0.000528713975716841,4.35894770370676e-05
1972,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1973,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1974,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1975,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1976,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1977,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1978,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1979,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1980,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1981,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1982,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1983,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1984,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1985,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1986,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1987,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1988,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1989,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1990,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1991,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1992,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1993,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1994,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,0,0,0,0,0,0,0,0,0.00127403783874566,0.00438159352368674,0.00256469855281799,0.00013907605941912
1995,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
1996,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
1997,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
1998,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
1999,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
2000,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
2001,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
2002,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
2003,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
2004,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
2005,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,0,0,0,0,0.00127407291806297,0.00438162860300406,0.0025647336321353,0.000139111138736436
2006,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2007,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2008,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2009,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2010,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2011,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2012,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2013,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2014,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2015,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2016,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2017,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2018,40205.5765,11735.6600938426,6647.69864890422,372.501317548172,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00129431368415419,0.00440186936909527,0.00258497439822651,0.000159351904827647
2019,48600.5765,12448.1720719398,7337.22636964344,1085.01329564537,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00156033518135296,0.00466789086629404,0.00285099589542529,0.00042537340202642
2020,48600.5765,12448.1720719398,7337.22636964344,1085.01329564537,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00156033518135296,0.00466789086629404,0.00285099589542529,0.00042537340202642
2021,48600.5765,12448.1720719398,7337.22636964344,1085.01329564537,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00156033518135296,0.00466789086629404,0.00285099589542529,0.00042537340202642
2022,48600.5765,12448.1720719398,7337.22636964344,1085.01329564537,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00156033518135296,0.00466789086629404,0.00285099589542529,0.00042537340202642
2023,48600.5765,12448.1720719398,7337.22636964344,1085.01329564537,639.857019064125,54.3068243421981,52.5549912989014,54.3068243421981,0,0,0,0,0.00156033518135296,0.00466789086629404,0.00285099589542529,0.00042537340202642
