"year","Annual_SW","August_SW","September_SW","October_SW","Annual_GW_UL","August_GW_UL","September_GW_UL","October_GW_UL","Annual_GW_LC","August_GW_LC","September_GW_LC","October_GW_LC","Total.cms","August.cms","September.cms","October.cms"
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,0,0,0,0,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,2.0240766091211e-05,2.0240766091211e-05,2.0240766091211e-05,2.0240766091211e-05
1977,0,0,0,0,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,2.0240766091211e-05,2.0240766091211e-05,2.0240766091211e-05,2.0240766091211e-05
1978,0,0,0,0,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,2.0240766091211e-05,2.0240766091211e-05,2.0240766091211e-05,2.0240766091211e-05
1979,0,0,0,0,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,2.0240766091211e-05,2.0240766091211e-05,2.0240766091211e-05,2.0240766091211e-05
1980,0,0,0,0,638.75,54.2128678986995,52.4640657084189,54.2128678986995,0,0,0,0,2.0240766091211e-05,2.0240766091211e-05,2.0240766091211e-05,2.0240766091211e-05
1981,0,0,0,0,3193.75,271.064339493498,262.320328542094,271.064339493498,0,0,0,0,0.000101203830456055,0.000101203830456055,0.000101203830456055,0.000101203830456055
1982,0,0,0,0,3193.75,271.064339493498,262.320328542094,271.064339493498,0,0,0,0,0.000101203830456055,0.000101203830456055,0.000101203830456055,0.000101203830456055
1983,0,0,0,0,3193.75,271.064339493498,262.320328542094,271.064339493498,0,0,0,0,0.000101203830456055,0.000101203830456055,0.000101203830456055,0.000101203830456055
1984,0,0,0,0,3193.75,271.064339493498,262.320328542094,271.064339493498,0,0,0,0,0.000101203830456055,0.000101203830456055,0.000101203830456055,0.000101203830456055
1985,0,0,0,0,3193.75,271.064339493498,262.320328542094,271.064339493498,0,0,0,0,0.000101203830456055,0.000101203830456055,0.000101203830456055,0.000101203830456055
1986,0,0,0,0,4471.25,379.490075290897,367.248459958932,379.490075290897,0,0,0,0,0.000141685362638477,0.000141685362638477,0.000141685362638477,0.000141685362638477
1987,0,0,0,0,4471.25,379.490075290897,367.248459958932,379.490075290897,0,0,0,0,0.000141685362638477,0.000141685362638477,0.000141685362638477,0.000141685362638477
1988,0,0,0,0,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000141720441955793,0.000141720441955793,0.000141720441955793,0.000141720441955793
1989,0,0,0,0,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000141720441955793,0.000141720441955793,0.000141720441955793,0.000141720441955793
1990,0,0,0,0,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000141720441955793,0.000141720441955793,0.000141720441955793,0.000141720441955793
1991,0,0,0,0,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000141720441955793,0.000141720441955793,0.000141720441955793,0.000141720441955793
1992,0,0,0,0,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000141720441955793,0.000141720441955793,0.000141720441955793,0.000141720441955793
1993,8711.445145,739.369745366188,715.519108418891,739.369745366188,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000417769480697649,0.000417769480697649,0.000417769480697649,0.000417769480697649
1994,8711.445145,739.369745366188,715.519108418891,739.369745366188,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000417769480697649,0.000417769480697649,0.000417769480697649,0.000417769480697649
1995,10370.767995,880.20207486653,851.808459548255,880.20207486653,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000470350248880274,0.000470350248880274,0.000470350248880274,0.000470350248880274
1996,10370.767995,880.20207486653,851.808459548255,880.20207486653,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000470350248880274,0.000470350248880274,0.000470350248880274,0.000470350248880274
1997,10370.767995,880.20207486653,851.808459548255,880.20207486653,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000470350248880274,0.000470350248880274,0.000470350248880274,0.000470350248880274
1998,10370.767995,880.20207486653,851.808459548255,880.20207486653,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000470350248880274,0.000470350248880274,0.000470350248880274,0.000470350248880274
1999,10370.767995,880.20207486653,851.808459548255,880.20207486653,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000470350248880274,0.000470350248880274,0.000470350248880274,0.000470350248880274
2000,10370.767995,880.20207486653,851.808459548255,880.20207486653,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000470350248880274,0.000470350248880274,0.000470350248880274,0.000470350248880274
2001,10370.767995,880.20207486653,851.808459548255,880.20207486653,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000470350248880274,0.000470350248880274,0.000470350248880274,0.000470350248880274
2002,10370.767995,880.20207486653,851.808459548255,880.20207486653,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000470350248880274,0.000470350248880274,0.000470350248880274,0.000470350248880274
2003,10370.767995,880.20207486653,851.808459548255,880.20207486653,4472.35701906412,379.584031734395,367.339385549415,379.584031734395,0,0,0,0,0.000470350248880274,0.000470350248880274,0.000470350248880274,0.000470350248880274
2004,10370.767995,880.20207486653,851.808459548255,880.20207486653,5111.10701906412,433.796899633095,419.803451257834,433.796899633095,0,0,0,0,0.000490591014971485,0.000490591014971485,0.000490591014971485,0.000490591014971485
2005,10370.767995,880.20207486653,851.808459548255,880.20207486653,5111.10701906412,433.796899633095,419.803451257834,433.796899633095,0,0,0,0,0.000490591014971485,0.000490591014971485,0.000490591014971485,0.000490591014971485
2006,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5111.10701906412,433.796899633095,419.803451257834,433.796899633095,0,0,0,0,0.00106117998455937,0.00106117998455937,0.00106117998455937,0.00106117998455937
2007,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2008,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2009,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2010,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2011,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2012,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2013,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2014,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2015,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2016,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2017,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2018,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2019,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2020,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,5749.85701906412,488.009767531794,472.267516966253,488.009767531794,0,0,0,0,0.00108142075065058,0.00108142075065058,0.00108142075065058,0.00108142075065058
2021,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,6388.60701906412,542.222635430494,524.731582674671,542.222635430494,0,0,0,0,0.00110166151674179,0.00110166151674179,0.00110166151674179,0.00110166151674179
2022,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,7027.35701906412,596.435503329193,577.19564838309,596.435503329193,0,0,0,0,0.001121902282833,0.001121902282833,0.001121902282833,0.001121902282833
2023,28377.1864616667,2408.46757101072,2330.77506872006,2408.46757101072,7027.35701906412,596.435503329193,577.19564838309,596.435503329193,0,0,0,0,0.001121902282833,0.001121902282833,0.001121902282833,0.001121902282833
