"year","Annual_SW","August_SW","September_SW","October_SW","Annual_GW_UL","August_GW_UL","September_GW_UL","October_GW_UL","Annual_GW_LC","August_GW_LC","September_GW_LC","October_GW_LC","Total.cms","August.cms","September.cms","October.cms"
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,829.66325,70.4163196440794,68.1448254620123,70.4163196440794,0,0,0,0,0,0,0,0,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05,2.62904419220727e-05
1980,2488.9861,211.248649144422,204.434176591376,211.248649144422,0,0,0,0,0,0,0,0,7.88712101046974e-05,7.88712101046975e-05,7.88712101046974e-05,7.88712101046975e-05
1981,2488.9861,211.248649144422,204.434176591376,211.248649144422,0,0,0,0,0,0,0,0,7.88712101046974e-05,7.88712101046975e-05,7.88712101046974e-05,7.88712101046975e-05
1982,2488.9861,211.248649144422,204.434176591376,211.248649144422,0,0,0,0,0,0,0,0,7.88712101046974e-05,7.88712101046975e-05,7.88712101046974e-05,7.88712101046975e-05
1983,2488.9861,211.248649144422,204.434176591376,211.248649144422,0,0,0,0,0,0,0,0,7.88712101046974e-05,7.88712101046975e-05,7.88712101046974e-05,7.88712101046975e-05
1984,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1985,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1986,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1987,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1988,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1989,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1990,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1991,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1992,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1993,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1994,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1995,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1996,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1997,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1998,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
1999,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
2000,5807.6318,492.913308145106,477.012878850103,492.913308145106,0,0,0,0,0,0,0,0,0.000184032746469947,0.000184032746469947,0.000184032746469947,0.000184032746469947
2001,7466.95465,633.745637645448,613.302229979466,633.745637645448,0,0,0,0,0,0,0,0,0.000236613514652572,0.000236613514652572,0.000236613514652572,0.000236613514652572
2002,7466.95465,633.745637645448,613.302229979466,633.745637645448,0,0,0,0,0,0,0,0,0.000236613514652572,0.000236613514652572,0.000236613514652572,0.000236613514652572
2003,7466.95465,633.745637645448,613.302229979466,633.745637645448,0,0,0,0,0,0,0,0,0.000236613514652572,0.000236613514652572,0.000236613514652572,0.000236613514652572
2004,7466.95465,633.745637645448,613.302229979466,633.745637645448,0,0,0,0,0,0,0,0,0.000236613514652572,0.000236613514652572,0.000236613514652572,0.000236613514652572
2005,7466.95465,633.745637645448,613.302229979466,633.745637645448,0,0,0,0,0,0,0,0,0.000236613514652572,0.000236613514652572,0.000236613514652572,0.000236613514652572
2006,7466.95465,633.745637645448,613.302229979466,633.745637645448,0,0,0,0,0,0,0,0,0.000236613514652572,0.000236613514652572,0.000236613514652572,0.000236613514652572
2007,7466.95465,633.745637645448,613.302229979466,633.745637645448,0,0,0,0,0,0,0,0,0.000236613514652572,0.000236613514652572,0.000236613514652572,0.000236613514652572
2008,7466.95465,633.745637645448,613.302229979466,633.745637645448,0,0,0,0,0,0,0,0,0.000236613514652572,0.000236613514652572,0.000236613514652572,0.000236613514652572
2009,7466.95465,633.745637645448,613.302229979466,633.745637645448,0,0,0,0,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000300227350939235,0.000300227350939235,0.000300227350939235,0.000300227350939235
2010,7466.95465,633.745637645448,613.302229979466,633.745637645448,0,0,0,0,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000300227350939235,0.000300227350939235,0.000300227350939235,0.000300227350939235
2011,3318.6457,281.664659000685,272.578702258727,281.664659000685,0,0,0,0,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168775372651913,0.000168775372651913,0.000168775372651913,0.000168775372651913
2012,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2013,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2014,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2015,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2016,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2017,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2018,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2019,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2020,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2021,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2022,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
2023,3318.6457,281.664659000685,272.578702258727,281.664659000685,1.10701906412478,0.0939564434986127,0.0909255904825284,0.0939564434986127,2007.5,170.383299110198,164.887063655031,170.383299110198,0.000168810451969228,0.000168810451969229,0.000168810451969229,0.000168810451969229
